BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese3_e5_d5_10/20
11/12/2021 12:57:29:599 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""9"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"",""10"",""20"",""6"""
",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""9"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"",""10"",""20"",""7"""
",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""9"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"",""10"",""20"",""8"""
",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""9"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""9"",""20"",""9"",""10"",""20"",""9"",""9"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"",""10"",""20"",""9"""
",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""9"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""9"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""9"",""20"",""10"",""10"",""20"",""10"",""9"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"",""10"",""20"",""10"""
",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""9"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""9"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""9"",""20"",""11"",""10"",""20"",""11"",""9"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"",""10"",""20"",""11"""
",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""9"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""9"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""9"",""20"",""12"",""10"",""20"",""12"",""9"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"",""10"",""20"",""12"""
",""9"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""9"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""9"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""9"",""20"",""13"",""10"",""20"",""13"",""9"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"",""10"",""20"",""13"""
",""9"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""9"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""9"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""9"",""20"",""14"",""10"",""20"",""14"",""9"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"",""10"",""20"",""14"""
",""9"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""9"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""9"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""9"",""20"",""15"",""10"",""20"",""15"",""9"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"",""10"",""20"",""15"""
",""9"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""9"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""9"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""9"",""20"",""16"",""10"",""20"",""16"",""9"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"",""10"",""20"",""16"""
",""9"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""9"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""9"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""9"",""20"",""17"",""10"",""20"",""17"",""9"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"",""10"",""20"",""17"""
",""9"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""9"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""9"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""9"",""20"",""18"",""10"",""20"",""18"",""9"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"",""10"",""20"",""18"""
",""9"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""9"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""9"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""9"",""20"",""19"",""10"",""20"",""19"",""9"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"",""10"",""20"",""19"""
",""9"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""9"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""9"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""9"",""20"",""20"",""10"",""20"",""20"",""9"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"",""10"",""20"",""20"""
",""9"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""9"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""9"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""9"",""20"",""21"",""10"",""20"",""21"",""9"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"",""10"",""20"",""21"""
",""9"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""9"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""9"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""9"",""20"",""22"",""10"",""20"",""22"",""9"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"",""10"",""20"",""22"""
",""9"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""9"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""9"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""9"",""20"",""23"",""10"",""20"",""23"",""9"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"",""10"",""20"",""23"""
",""9"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""9"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""9"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""9"",""20"",""24"",""10"",""20"",""24"",""9"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"",""10"",""20"",""24"""
",""9"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""9"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""9"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""8"",""20"",""25"",""10"",""20"",""25"",""9"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"",""10"",""20"",""25"""
",""9"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""9"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""9"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""8"",""20"",""26"",""10"",""20"",""26"",""9"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"",""10"",""20"",""26"""
",""9"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""9"",""20"",""27"",""9"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""9"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""8"",""20"",""27"",""10"",""20"",""27"",""9"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"",""10"",""20"",""27"""
